PC_1,PC_2,PC_3,PC_4,PC_5,PC_6,PC_7,PC_8,PC_9
4.114427111176269,-36.25818492534033,494.09517536255277,-461.6088320622319,492.0006884866929,-229.99711620617364,-342.80229660146995,288.72626610112235,58.317377110217706
262.0885994992515,440.55787638184404,-400.7606135026411,-1.0603639126684357,414.12407604240246,-15.786199118896093,-368.6098179189557,65.15356211103442,-19.074328035695828
32.29007278435627,-190.05784341108824,-56.78565292542527,-13.257940143625433,-207.5127538988528,-63.03121324673742,222.40418269926164,-370.14665391107746,-218.07272692050088
182.4980727343423,-171.7155318800414,-159.20632156299897,62.94506365419613,-100.0746439519436,61.57240503492062,-121.94920885417471,300.84628180372783,202.14511048007677
171.6363297239434,-379.7270518191301,-164.74280805660527,80.72903073668726,296.32885977000586,-270.24283376740095,7.923248670752798,94.58970521527264,153.3073326264104
-175.950538368477,198.7549372767458,-44.37342384432117,-287.293511871732,103.76593889324909,5.0585810996489045,12.122191741215545,47.98587325692746,-205.41842698022413
381.46693026199546,176.86906718670588,245.91891507993483,334.0269918841767,107.77069105391368,-126.70030062717905,154.01385024968044,67.73725723517536,135.38269443571238
-6.587297082981934,-72.81587116209188,181.16345551661794,430.99547797111757,-334.39538916258255,432.96719454380684,-58.28165618834569,318.6045406650901,-102.95153261293888
636.2781699102763,262.39096433502027,-298.82914489589365,309.80551359364256,287.6060726403893,21.729999627556253,-102.40424578221919,147.90122010508708,-115.74684794782559
409.1281351920538,-297.2615186641388,120.25721523960505,157.44476261874922,147.23939509286123,-356.86363225913107,44.49574242213242,-69.47163388750269,106.00297217433302
-66.80127110472719,30.07050797400133,7.337700946984739,-279.27960630065536,144.3265830862323,18.74674794224211,-231.6551429217802,-227.57381637089964,-169.46723807650693
-326.45029335658,-43.253944756715995,241.25351060039105,-43.53005666300419,25.656239013488488,-98.5632137260086,-146.29560121742057,270.2200520717971,3.1383918038497427
-398.9103102333156,1.1519344025317082,393.10881590116793,-429.39824419875754,-140.4281462660568,264.40176987125653,-267.5063249086845,-143.4779023465539,157.98819870224503
-2.6350620462877004,344.89237071069033,-312.3111634823598,-286.7598412418612,444.6920926473261,-12.798945777192557,19.60685749113844,153.45895524452908,156.64466601936846
-146.97710666527354,75.4720063826235,26.856668700284672,167.55741140751354,-13.581695818981132,341.66211910631,214.27378508297812,-279.7592167280849,57.38151214993985
-73.7119012774404,-93.33751593774868,-379.5999937488226,499.235478909765,246.46253319066722,352.8493867125293,423.58357071482897,-190.91890866599522,-97.61124081482234
188.715810233086,-214.89053183047736,-458.80112788480807,390.7282130961602,-298.48670157693306,-12.681866541921181,-75.97177354322494,-211.6375048834954,164.16187930545192
706.1953401964811,-332.7132875394064,-184.13067906362477,-258.82003055676614,310.150003433934,-100.37727898857906,-156.90704062452193,-148.6138042507474,-182.253633151648
-262.3930251013744,423.76766853071246,-267.9033283657767,-30.59570074625799,-58.43166771052448,-423.3491481908492,-230.42069722393867,69.61294985818012,90.45181399428697
427.7817367150648,82.21930686178769,-245.75157678030735,139.44010451499696,-109.30533214545571,186.00165655266596,-85.53268071525838,187.5368277889616,-174.1292382193608
-217.66698619751503,209.81083253651468,324.3623888481506,181.05233006028618,66.11139930334247,27.644211891362374,-219.66259113416663,-97.50671690534949,-188.18853566172737
103.197470782829,-0.07952892196088612,-302.13515720743504,266.6616374917511,-376.99614393339107,165.0693591128744,171.70754316699026,215.38453418194496,304.6409575741624
475.81458799432755,-97.55341671181223,10.663108579521065,-186.26153283271913,173.71289250902038,142.08647475186956,161.00181478576246,29.97964326410164,355.41853477523927
264.4888407671025,-90.88614386363572,69.74552171793749,274.1029443721362,-49.13798713572895,157.422857817475,-117.77751919317257,311.70327555196366,-103.24342482499611
-267.6098451547625,198.6973799085612,-264.83393691227576,-77.81163635928738,70.12238370427264,-239.95637768380618,175.35519671384475,-121.60743390278054,-133.19996384433978
-274.9499135402181,-170.13765927344014,104.90093926319122,69.3496927340085,-76.59308443327262,298.28583700194747,-283.93181672130174,-258.5389460664938,-144.00591460256845
-10.67611725797245,562.8552054992058,-20.914915924095624,-28.941780501338258,223.5868005247924,464.61825296624556,39.01960470652779,229.75456579767263,-122.24225068846204
-135.7880482831859,214.46414128708733,535.9392358800565,-377.2315462631137,303.3834431626955,-129.70033055706392,-99.60592010653647,322.9681305459739,-312.43579579931634
-142.26312203666285,-234.4734959124131,-45.69952671155619,-82.07846609694582,126.44269903361354,-137.60062906296287,255.41241144603418,30.382805333162025,297.20976522250993
-345.31782842805904,-268.13765865696786,-10.460312465294294,-127.12228079586941,138.8985260198276,299.06930498127633,-41.08489095270596,-213.7767887934544,-176.03273470850445
300.5632509493147,-39.7608411467517,53.79442295503111,-481.40871673158085,480.75626973934646,-144.92310328003032,-141.02216777498165,241.67972864720718,-100.8540144339126
110.07096880753798,-423.79263947300893,479.5831490478883,203.41660337664405,-152.50980823388886,-129.88744279913794,3.7156226341228376,37.3651949967345,-348.7648544964112
92.8566779718256,-386.84154540481154,297.68441816750834,-203.21160927039602,-532.7400613676598,104.42791848809452,-167.19115933227567,-9.279463300560735,-300.02294194171753
161.46881390222728,100.66143303948449,328.68504109824386,-122.44518232191808,-253.60789675313862,-375.78932054859615,-91.55253911454133,0.5263047207799048,88.88040003316661
377.67521763833076,38.183312227204524,428.9700111603399,176.88120124762906,86.80365502994488,173.2581368422742,-289.52096988065955,5.101795426339287,205.599474206857
-297.6647125517767,-199.64149704457583,168.59016674962413,205.05245305024107,308.97321001175123,-147.59349126433773,47.10768161183398,-112.01245755887763,-241.71692486322354
-481.6506943130319,252.5907388332564,101.01070092146381,324.70072966258624,328.4610579194703,-155.02074807831104,-108.85192248096652,262.37473234940165,-78.21035772314167
497.87009993613043,-288.2659118737133,-127.67364628930682,-396.1664936767059,98.8779949399678,121.1434408928609,12.973546582769643,-134.44853321024362,-16.263304381405135
-292.4405972538176,27.187787642086505,-282.5230568455912,-57.80284303192059,387.4686812337331,-220.75407939030725,65.52992183985413,-342.87322309528605,111.51262156822412
222.8705753583335,-631.5184459913265,198.16118614165515,194.81198395577064,290.1463436938272,-257.1545775659276,78.96071508826827,-52.779663866207436,-120.68517983373772
-181.88600807121537,-81.36802541426205,-182.2092041441727,-566.0100388313999,-141.40704376618135,-373.8136653163033,141.59207556144048,13.452469520187393,47.72630129836108
-212.83339165385576,275.23298380759024,-526.8932130611533,143.30779722968384,-165.04627932158655,-159.9667249632068,64.54680126491587,-183.2038274888056,-61.997954679838585
42.90990479853055,-30.796465258788388,-246.35078822300758,536.812026353096,-198.23298572664999,-85.88880658811058,-105.03030262919899,-129.98908670256878,-415.4437684695264
-269.49126959344255,446.9842843253598,-126.25290387806379,123.95865528486297,294.9871167401038,-284.1443406225346,32.94521760235489,-113.3736142276177,-241.26350772654968
-37.23496633496572,550.154903762585,279.78000971240255,149.78038515320952,-246.65830205854544,-328.27854872857404,100.89832792974141,226.4590452498786,145.19820522796255
-183.38759692365238,-242.5736824259062,462.29548675526365,-218.62532280318987,-169.03176959276306,-568.1191207419827,136.15352899556518,-327.8874481066563,30.107778602056953
-135.9099044785576,-279.1666181707981,410.3843721310706,192.8223999889152,224.9782059444525,-290.3351427183044,-4.562079904684026,-43.59067028934306,-87.74075269026537
-123.9059958031838,179.91001957615737,181.91728301755785,-38.21869235061172,-102.37217151409268,327.7368368424869,197.16152280135162,46.96493457590255,-90.22807985206481
-559.5162619483574,-124.72207096450838,254.90874425069393,129.73231604290777,159.74429530835317,366.9090754274431,-11.726868407266409,49.36736593432552,-189.268698864584
229.8956917683847,-213.62777512086018,-120.54055135616176,-263.1025946729259,-165.77131768104766,288.97843408753295,-220.24196274125578,-98.28036424088347,-119.92258383368755
-132.1282920281622,489.00863608878535,-463.6586653973784,-131.06051950807785,-316.05436494354285,165.98893428925328,367.2769360500687,24.59660570972177,-17.671559853196925
267.8474377725212,285.7306545361288,276.2715794409341,203.78054527100755,238.7905395658882,107.67980809578569,93.79011392061466,137.58345486389896,-151.31271940312854
-82.88327369491091,-27.773461297994217,-162.92808228630773,610.2733052154359,11.216864040796679,350.29574860635046,272.7165751778879,-76.61814231426405,303.9252508088725
-511.47218494941814,205.21043071490323,-81.16924707989463,184.61561423221167,123.17502064969403,-231.7889127341927,85.79010062279934,-154.750255393318,2.356289802889762
328.9349989648078,129.84771544404228,-273.106042253009,515.1733273979756,274.86790453264257,-2.3776178032088637,191.91096318510603,-137.01679787930718,-132.34064359267313
-643.9847933076283,269.29041841388545,198.97615740636076,402.96589593851024,105.33248986024796,-233.84494010035314,39.79245529934434,-127.03612306927289,13.599957559314646
-162.7693614872545,-131.6465554131061,-154.98825917980096,127.02500320022125,38.787407445623955,-127.09251915006604,-117.82375785601494,-240.01228553619904,164.3761204791454
205.37405097603124,-104.63821519741377,-565.9941747030887,220.73228034527995,-352.9031068332588,-68.01094877219703,-121.05008728196879,338.7386927269266,-43.60226088325828
-562.5268723228885,52.05923327994772,160.314404854075,130.42176645023608,137.2965082305093,182.47004129204174,274.19455398151445,51.24965211594639,-17.61706817227298
-278.30250614703743,-458.0570294985203,-166.34550660833872,-49.82919111174681,-40.566579624621625,-77.46105747746844,-292.37799294105605,-110.75646344815084,147.85794647754147
25.78770938374042,-467.39356419655024,-138.24068566312118,-203.3428601786518,325.9535498915625,307.248603731161,329.4378302499546,-26.89466779657796,-75.64857332976635
-183.39844149028136,-6.235431379233617,285.09898438343913,543.4933286609781,-232.92198542806284,-461.3195343767214,144.69870380429575,-153.8597632048996,228.8267195222175
-169.0886006150586,-256.1642376369774,449.8894572179018,-247.77062468189024,305.8351691484701,199.86106398994275,114.07362783651632,-68.22961564692991,349.0567879870052
-49.58998690864934,-18.397280323100418,-169.9504221156537,-306.2472189522282,27.728056221920554,75.46858544014162,393.19562428992583,-105.56804936416279,-200.89531778947838
668.3301541124044,-301.49820421367093,-181.4827243241769,-344.8560744148633,-28.19315083098313,-274.33711857358804,-161.65403836717084,323.3972530899092,-235.9988799857739
-436.784448824129,-101.5995533562572,-501.25999448809955,-352.0444737010788,-167.17459457883373,189.56386886515838,-72.86372263965302,177.28946772948586,378.5635615765877
48.65486717187776,-35.74941189534137,-415.3358779845016,-47.119678582267966,-305.71361194784174,35.52975220336418,-225.62796761020329,170.11916555035612,0.9155426083299858
16.710733516544252,172.01534779210678,433.6607651240284,-132.4984061279381,-108.96256746163391,-56.574675676883714,271.1244837454542,-85.8752382858284,-89.91547712873972
548.7124381586514,257.0609808380013,-376.0419475269087,262.9844424019492,-140.55157385864288,-134.9757697360281,-305.0520344178497,-105.7905808055807,-81.46693717701805
-38.925999283908325,-160.32046108930888,-279.11088340097604,-49.35746454321645,257.1181156540704,-197.52644005323918,-308.9344548017317,-47.92858293550354,179.30902533448187
-451.5900254883456,-187.2947111260811,-86.66270697808727,-133.3937557349591,-43.24601840248158,330.3895677545048,-14.396920782637267,262.9861690502573,-120.89292975080184
11.943539513522396,503.23644415772526,-275.6080036419642,-78.33523030926915,475.26003329549116,99.08881942044741,163.2158213081084,-44.024514246770025,-47.55862898468922
-163.5424048349902,-170.61440451143773,313.4779580525597,70.23281150795788,121.64425549060778,332.7306744920053,161.04401889397474,-272.9895176988667,-219.48121108144318
-391.6695953517165,-208.1313887574937,-166.0970683947169,-329.40188982152574,230.74293025542784,321.7150990950777,302.35642732676854,-189.40991317053044,-74.5425732622557
-161.09439567711567,-316.1193941343147,-93.13358040734752,14.192822998733618,-3.476345337055889,-405.58976357773577,-45.492622521981986,-114.99062748465643,102.16532212921999
77.03074016048149,-94.25670484489886,-334.3348123465862,287.80235937466716,-69.89439596055067,-176.34824125086317,167.4687190460329,-92.9693484569224,-134.36148276232217
-355.02427116666917,-2.027037494796957,473.95177644301435,-298.3344384092685,-80.24850326989066,-198.5465402157164,-102.56250406700954,-78.07345651124055,-102.41755683861925
377.34492678314666,144.68142082242872,-101.60579551274884,248.00523273349097,-236.90823641994407,33.21081166587419,-249.51492270214467,116.8511580232444,-61.86928226065538
-117.32776899509619,-234.78861854204484,83.26848759964605,-412.98178113808467,-243.38203222519792,-70.60851352153202,63.79918406079082,-278.82200416232,304.1044546358584
96.03316693245722,-9.308809568315269,394.38220947537167,170.94196045768933,-305.65766732442944,-75.51511611953788,145.83337340973475,-24.430190575501967,346.5788766251039
-69.9569581871026,372.0069829955074,-167.71652356345945,111.21734513114188,-243.90662327971688,155.14347612199435,302.0942593781682,-101.9029651826656,-202.50544636409273
-490.9990622497456,403.34851329767963,-7.075897025895358,202.272515035913,-141.68680024386836,-167.33168535634655,-196.5805078645636,-60.526944051815185,164.8647026378472
-435.9754502204052,12.186006521624861,93.44423289714155,-203.14012867817246,119.33547669135118,119.48470959366273,-291.5529656789754,-39.53932288504375,144.6452302888767
325.928841618628,124.37648308639156,289.7337906826762,-100.38831637674684,-10.459232797930937,53.78985888187026,275.39738455019483,45.46391564493145,-188.25500090675501
-224.22125901607455,-10.879248036100364,260.04535993135056,285.62762170699705,-163.23777765603174,157.67281467264786,-151.75794319696266,66.06159029016807,287.38873511256946
370.2940816863735,106.31512987221204,430.04918734878146,273.01196002424,31.882298951740296,236.40204373297615,-234.8343983241631,117.43736997367863,126.62022941312154
-105.76572672826293,249.95117802552744,-360.1383935543995,100.13175789054685,-121.97950674832855,288.0671901696106,-152.89974299553396,259.63546047711134,-126.66394329987224
211.29635937562213,-143.86887352411964,537.1698067595344,254.7943103508727,-56.934485008334605,-304.9041910816172,251.69531517200187,81.72813571905753,-289.684132199336
326.54495844596033,-297.74655945144605,455.5959655236025,60.47340707895023,-2.508044329106511,103.01635108159269,-33.43596940361243,-128.1598950039687,-199.01620468045934
-322.43009089480296,-109.2407164413461,-20.425724061805113,468.9516388896558,413.5002192925662,-167.22589896180227,-52.979449134472475,-249.9492245724618,103.42442001839362
310.1413703141683,-349.06114987511484,67.18237339952094,-227.81094991042175,-211.27344518991305,-411.1233505377828,-22.646641979979222,252.42850959106164,185.16466382042012
306.66052570027097,-120.12856974187976,-310.6168013651708,100.55055390845132,-201.45333521756197,-171.60285418829778,70.41567162163443,-14.996855305298283,78.70743335088133
-562.2563952833389,-256.6100853405809,339.45078067489106,-152.6757268415746,-198.19148651921915,-466.467691119787,7.423738912884687,4.230099972861225,-133.97565806147276
-232.01067977194634,-215.33562802093348,360.81905107640426,190.48446231009473,121.33675714070662,-194.59216742922018,-240.0512414237736,-137.15575955861897,42.77305265229171
-153.66380302461175,-72.14477838621606,-103.55952194743926,-607.7514055796848,51.225323866672056,-304.01058092433266,254.4406276082235,-160.57148940908553,-175.1359596015917
-36.061995241690056,91.63446435736246,381.8211690387905,-422.01148262458327,298.2046193790864,-264.21705079718976,-71.84477507496891,-326.3208899915964,24.60682860748301
220.19440193022464,-518.3171717687861,466.33250858785453,23.35480732809617,-52.65113165071003,182.31025921356525,64.12900142800646,-189.85539606155857,-127.08825960981682
19.89202063986299,234.09068022546228,118.25757185509468,400.40282439402847,-178.9462049948224,146.09101549045158,-220.27562161424902,-174.7860923707653,-304.11045740510156
149.34248336993184,-210.83654591544712,-138.11490523980203,246.9916864151395,-351.83527322687996,34.232823031184125,-102.03531818825732,-149.3502471375993,-308.2270998476065
-234.2850271131394,441.9979321888184,228.91422950313773,281.2626918314435,-65.46750016498468,55.38646576517135,-144.57566788431282,225.8012838778584,-213.18004510720988
-111.23975237876974,6.2594434704186455,279.560767456914,790.18005469929,219.92730067231548,132.38039576288656,-243.1096719197804,225.3358153392452,231.46453121735436
14.490309542170678,69.30406279950529,-143.1554479843111,-298.26242022579765,-209.06688449151716,23.333686952203607,-235.95689112149148,64.02861106657795,-42.09370806506536
-445.881648457681,320.8363590512225,-35.96015278969577,123.62637355641198,-135.92357164448015,-527.2011033668651,-36.02627223376521,12.47436925035558,286.2076196985043
-11.52394332333597,44.770982828108856,-343.50515762611434,51.01649426790971,275.10746504227563,353.94761059602865,-269.565244094308,-119.13564210962096,201.96932884071663
-569.9501389258069,-232.51543571312652,92.1539083457514,-202.16552209529755,268.4115808683388,5.409444717480142,261.2553456606536,-275.22461105174676,-89.82779800781884
426.4868719183133,380.40948866262767,-216.8299713753933,107.09739928878457,122.1256249249522,412.22416224002427,-60.28935330242098,72.18742132175775,173.39366729942213
-141.42380358596603,401.3765535856333,76.84235298841918,215.39318060525363,256.5313578182739,-127.84993878690949,-164.63831397128268,-57.702307186423106,-13.235802975102729
-290.6818365580105,313.45961286045974,109.98328543194185,340.6367183041556,19.00255298742769,243.25642269860987,-114.01473264714755,-258.90000161295586,188.58833555658742
447.8441564524924,-339.3262572586867,648.6438553149176,-75.10161344334881,215.25958604832687,302.79621353669074,57.36581957198473,-19.911196102975268,237.77793565308338
-185.77298085852675,-379.29000814293414,274.7553891630435,399.1307390398591,412.0770867671094,-165.95679886653494,36.16019183646159,-145.85337514519406,196.8638211897192
542.9291304602227,214.18904984204227,-208.67679724906776,83.89066829627257,-125.44248139008535,-214.93170761444196,-142.65440959915557,399.9978131476899,-8.209429425107885
-145.86236800438832,-569.0864830842439,-27.54026680010668,203.26761554682014,153.94369234135507,326.9614163708068,348.9516426556346,-14.409739838780652,-155.39177110296646
286.44725163177134,159.66228360073814,545.401080132873,-162.9738333676196,16.252886297821448,-248.04822449813764,226.51572044900183,220.6143811013232,111.80991880243545
256.0344140771884,-182.1328061467509,257.6627128965767,-408.2987106429108,-189.21443413524798,164.51611095612418,40.734555310176006,99.47940609195878,358.83509134080697
358.3198768272408,-18.484056461487256,273.8731006746369,185.36213517938802,378.3485398693273,-76.05907429125432,-165.8446721961945,157.2995060075857,37.05157828659986
-262.766349954056,331.7848261923461,354.7251552289999,-91.06206549994408,222.56978128590748,-11.835177218636204,-144.86028616505143,197.40697293902423,76.77880956239045
188.4043563635911,-227.5409429698911,-485.84161396161664,443.1465722350516,188.7393864047362,93.14848100782615,-149.09234354408156,-176.40245098387197,-363.0076663954966
32.58710328640916,184.28488564668615,-104.07833438942001,-291.47480295367893,236.53476797076843,282.35737841300295,-397.8230981160259,-331.156265645031,97.53248932804519
-35.10572900945931,549.9503572416503,-50.77836068330794,-89.41377702942395,-413.3459608247741,93.85166145459891,-22.193317610243867,-203.1036609001692,88.58665770931788
256.18422255833315,-189.3022921181775,366.6874017752263,264.9001875534683,-4.231406781314774,80.31211448786041,-374.4681187669287,-236.00989189364253,34.47766619210887
36.62124984694448,-396.5899804133959,-75.6418800503555,184.36246797554497,109.01568441165193,243.801074853071,191.92580135088593,-217.4643792887532,107.54189133631343
-46.79049468138092,157.72445781631592,-70.96820974491064,-322.4162308197182,-170.80898462578259,-242.29163721900244,-77.25942992457954,241.86672408720312,162.23333919947237
405.02283905745145,11.818869027173065,-125.07137969455195,248.6831955242311,-168.68908255621034,-387.9525471011611,-12.381956588097069,-60.79058386845737,-16.355969367926377
-170.45204007654453,-241.360499917369,-156.07117734535066,-345.0232541340466,219.84186206314973,-322.44853594249673,132.42279882411236,295.5349905672884,39.46522067539439
631.2529315871482,-75.78898586843503,60.80022263800663,-71.9071148957097,298.74062296921215,117.23725032373488,244.30493063977826,-183.38299631635226,-224.46646851676326
507.50873082297016,80.65954996837208,398.630807438864,142.7088100328425,25.069380379260252,-96.76970474978572,-223.10082281025774,215.20634955044915,136.0919383877105
159.35620440986412,-442.12941605250893,-107.81418273847717,13.610851612743659,127.22081485603672,286.93341641310155,209.97928511337278,251.89220763867314,-153.75995498670818
332.5708878162807,286.3325680217589,-208.07553622522175,158.08587306025208,15.380992506606276,197.74192824384704,108.77974120725105,125.8108776846722,-110.01560756560093
-355.5679524678374,-141.4987074629929,363.48277530944887,-103.21134338022136,272.1413006206309,155.08944068401138,219.51713075999743,38.83028062385246,55.00961366085272
183.8380663390107,94.02541204742548,-220.34281473853656,9.596901464607981,-303.38381237547134,-113.59533020894276,100.52242600006315,-309.3303932320956,112.20919488040619
-142.63617191585894,565.8193008500289,422.49804168116424,-273.13064683383504,-78.1420807848132,324.39812015703535,-112.2689039541535,278.7062797802659,215.95177771717152
-156.88839396173384,-339.314945305379,264.94535302600474,325.8370604925768,151.1845676032383,-328.81720227572663,107.47173490238237,-226.89994094376993,80.17126148909114
60.01821424091234,11.727960210842966,-194.81725480302825,-346.0092169742235,-142.3938946554026,53.94770254392665,393.6534541595199,118.13440841843455,118.38821744404828
11.234222778556457,486.3850590893502,109.58377383734324,43.799763092934086,-45.601773203898034,92.98612479842916,-357.563060862427,126.48207781538112,-229.23944345343597
-356.7951250206772,-140.3675626940336,-264.45820914595816,28.161798827401867,-145.37381518401617,-411.46270206929216,-186.16183331876863,134.53124912624406,-212.83140378541708
-445.42247676759456,-155.01182869648,-461.0114374284931,10.134902166318511,-195.43229275008008,137.3177097552408,76.66541567321093,-184.79897551538068,-221.20770926074988
340.9914481042528,22.947186596816735,-70.94654386420609,-474.28970752154305,-176.06942214300355,-53.231768203793365,-224.33174845417716,-65.3369719008029,-246.16414401095267
-282.6871096642349,-370.36767879569834,-378.0532261167675,12.30743695732906,209.64547251328997,98.53607837649702,249.60370311923975,-325.10264374513474,-8.64852251482148
-285.20975978393443,374.57193352417926,1.2109517103564826,-152.76300155216677,-185.51679202542059,-450.5617326550247,33.004334571600054,-186.69233191442697,-71.35824863922085
-296.11973616153114,-227.76749831765193,-87.9305305703902,80.1147166042565,-150.31509469714356,-479.27273018320284,181.3731487055161,4.4483477052505975,-23.900781343898416
-127.61821110909025,-16.595545218788757,-232.5472119553499,-448.4492910862446,517.5548600331801,-24.58383076395114,-264.72032008015435,-16.83788549338174,4.24178103004175
204.64499439568164,-149.72831069566308,-382.2553254968836,-311.6793040939117,-271.3968208800918,-25.08465350116728,-239.60869343162415,-73.19902143281607,-101.9546593020923
-62.17556484529592,-50.05691600101575,-82.46344893409221,-558.1854480090158,133.0043139713174,302.79316900847743,-197.11488121554436,-68.08362153482781,-361.9838872623384
182.37420201791235,346.010899310526,-68.65563099552165,-148.2542307245999,-331.56476804393367,89.26358236959334,-161.89037448466064,440.23682732758704,-40.76981659441219
-538.9984025603694,296.2202721048102,-389.08209665893713,236.71463737716192,-78.8451498386708,61.741618514289144,268.98449038990464,-55.36461253846697,199.0517531980592
-612.6659563899968,-7.632281906203829,58.0273842214948,-46.275041406945434,-324.0975845589721,179.01394985964419,294.2614868788746,-167.61644346170144,46.858980659940414
22.725672412544718,233.8377757790227,541.8274004305365,-149.61120102740483,-101.28478451716413,25.150616742277975,12.131835677266281,-333.64897769876274,-59.56409173834095
415.57726159126315,1.6972279679931859,-125.7071345681363,115.45353966334642,129.59500399422,-84.91149858092518,-12.258860881939881,262.5087631328781,29.94010829509483
-382.69508874669765,-73.5360646482285,345.7098709698667,-135.9199202217079,254.56731151895093,300.55196451818586,117.40862604765152,54.902652303694964,-105.75144003747465
-266.94175814040153,-49.256741332509236,52.440777211057195,-220.08848956787722,-8.456595824041031,-252.99421788429066,-301.849678410576,76.33169988248873,-377.60872363280475
203.08423158162356,460.11090957929554,308.7341601368592,161.0778442579891,-318.0211103125497,5.8927587638647765,190.2285380775623,-18.390748357082124,-91.27136187793673
101.8233339103408,281.8426641070481,93.4788341602341,-441.458452485331,83.20701554066835,291.3387241738425,131.57304057210683,216.16918065319805,221.53850723027477
-111.57235965663548,-98.94462320350651,-456.0154025467293,464.87423703655816,17.12712010566429,-11.589617355622977,222.37944634057487,-139.62790979212906,302.08670688096475
-59.83836504265523,-211.8435939706037,-157.04990709505793,361.4715497694216,325.5619570386802,-106.45951468864729,-246.4331298385521,74.4446671175207,-309.93973344630484
-106.99654116157106,375.9582559163411,436.7382928249239,-56.51216627506062,-48.690159134530376,365.44945149537716,37.13150203567585,-271.570057123799,-229.93678905603713
464.9467991653324,225.2052572307225,-249.4567433109302,35.44861303896516,394.15831538169476,-75.03491489844839,176.50100598577922,-56.0193883884307,30.381256963989074
75.93935917301923,-56.51524427833131,43.222695768119195,-558.6167993822996,130.7275220638677,17.042387403745806,114.39734009928634,-108.88821573920026,77.60878122313585
-170.30721538689178,324.9983458759803,47.968880995694576,-239.7679280438465,-316.6557205722541,68.4019973683786,213.80934716986326,-102.35756065484392,116.70199471810798
